ticker,day_earnings,lv3_future_3,lv7_future_7,lv15_future_15,lv30_future_30
BA,2013-10-23,-4.489872313420231,-4.623522491583105,-4.706158600260157,-4.394250005225974
BA,2013-07-24,-5.713800744836635,-4.660625438495747,-4.589855885503398,-4.560471371525916
BA,2013-04-24,-4.590728858365888,-4.643827021526436,-4.86186161689052,-4.572471925220975
BA,2013-01-30,-4.651640262307272,-4.637502050570379,-4.7199379278148434,-4.516404948553661
BA,2012-10-24,-5.4757708850384645,-4.399819320208722,-4.178640845070999,-4.425995665715912
BA,2012-07-25,-4.722884333459804,-4.4874233086285935,-4.621619966069983,-4.534987706673256
BA,2012-04-25,-5.529498007950023,-5.128020981974501,-5.276639705472142,-4.2894217619711315
BA,2012-01-25,-6.1983101525623,-4.642050357705299,-4.719401689936086,-4.760936806287875
BA,2011-10-26,-3.8084330526408037,-3.7003677551021097,-3.812701534610915,-3.8013461594159517
BA,2011-07-27,-6.6202569170052525,-3.7939641324085547,-3.279099200439109,-3.4034669705621945
BA,2011-04-27,-4.245790517154782,-4.319101043036088,-4.447599009169354,-4.424024706353659
BA,2011-01-26,-4.450305821259414,-4.647787450989034,-4.7128822112035085,-4.333615926262253
BA,2010-10-20,-5.6042385266162995,-5.213994228693503,-4.377619130819621,-4.103374454264037
BA,2010-07-28,-4.605464256537816,-4.624204123015294,-4.167644324509224,-4.041126744548267
BA,2010-04-21,-4.333028373545157,-4.1331995764801714,-3.6494427238176113,-3.7281495422846183
BA,2010-01-27,-3.83087101917289,-3.964626647018821,-3.9452759220493285,-4.062672451648541
ORN,2015-11-05,-3.4965617281848296,-3.5024688196878153,-3.398469456314868,-3.1397043043907664
ORN,2015-08-06,-4.857743615949265,-4.111100105106641,-3.435005448146332,-3.475847313221842
ORN,2015-04-30,-6.099737975894698,-4.829996414507501,-3.9289371768508246,-3.5655622682061288
ORN,2015-02-26,-4.081172846098281,-4.176687301681573,-3.954238853372935,-4.029885913183768
ORN,2014-10-30,-5.135421650698689,-4.699225820640846,-4.318917524627016,-4.072651316633766
ORN,2014-07-31,-4.082548076083034,-3.9389043917950057,-4.199646428026391,-4.31695795262293
ORN,2014-05-01,-4.306277927087108,-3.85646175144635,-3.964676865555864,-3.9221010438660002
ORN,2014-02-27,-4.17042938158958,-4.298737555289774,-4.1882930638289775,-4.11195498806555
ORN,2013-10-31,-3.899190444973,-4.078551264858854,-4.015142728826499,-4.1470307243753926
ORN,2013-08-01,-4.373745710636418,-3.728326334781364,-3.929186545408903,-4.077334134060377
ORN,2013-05-02,-5.834845610542167,-4.1529275482380115,-3.903410487954249,-3.905272614399604
ORN,2013-02-28,-4.5897486866940875,-4.401190406888829,-4.358719069510433,-4.154562703122791
ORN,2012-11-01,-3.5060914484551224,-3.5747469367079896,-3.537913206401101,-3.6535062201059407
ORN,2012-08-02,-3.8390288314106322,-3.955046513531155,-3.8817995803480616,-3.859995420958063
ORN,2012-05-03,-4.076912928380114,-4.359562330665339,-4.01192484083988,-3.664797547186182
ORN,2012-03-01,-6.413260874437611,-4.04842312510143,-3.9069441607535613,-3.8568170404315776
ORN,2011-11-03,-4.509064921995905,-3.1505521854708958,-3.3870468430680205,-3.260162364966301
ORN,2011-08-04,-2.1751487913235414,-2.4126191330897493,-2.722003111836566,-2.962050237387821
ORN,2011-05-05,-3.0399007634231503,-3.298691574784998,-3.608773077951867,-3.7033664208973294
ORN,2011-03-03,-4.310278935863849,-4.004914207551305,-4.148869222620629,-4.134364538654219
ORN,2010-11-04,-3.582500538086314,-3.5454187233558407,-3.751161299149891,-3.7323238288833074
ORN,2010-08-05,-3.537229387402186,-3.369276679515091,-3.499896805393939,-3.337687797371835
ORN,2010-05-06,-3.0147179641687214,-3.303998152665394,-3.284411958188059,-3.3510335921849377
ORN,2010-03-04,-4.728325607689686,-4.488516055314349,-4.460384438285163,-4.333185298549602
ENDP,2015-11-05,-3.3657176799575215,-3.542726420077369,-3.860399613642774,-3.690861438278565
ENDP,2015-08-10,-5.4097999781143224,-4.443387162169545,-3.639561412911067,-3.603035391246176
ENDP,2015-05-11,-4.1811958750628895,-3.5763929333432447,-3.9044429347254113,-4.077668030126042
ENDP,2015-03-02,-4.084648478037098,-4.08659456018787,-3.962720805090968,-4.1008121086128435
ENDP,2014-11-05,-4.129692387054132,-4.427655213505512,-4.144952826173729,-4.038689509979083
ENDP,2014-07-31,-3.9928107426264554,-3.895401228698054,-4.011678163970851,-4.212001588257919
ENDP,2014-05-01,-4.172648337581232,-4.315399816519269,-4.479548843598941,-4.403287998214472
ENDP,2014-02-28,-3.823710767181731,-4.062026989733291,-3.9881091099062136,-3.886660546511057
ENDP,2013-11-05,-3.8198192072539126,-4.201356159484472,-4.121445067669247,-4.1305035232896
ENDP,2013-08-06,-3.9637810121052817,-4.154347590683594,-4.177128843986007,-4.223692303425487
ENDP,2013-05-07,-3.792022002819797,-3.9079462291729277,-3.7462139555749534,-3.9017987149497606
ENDP,2013-02-28,-3.6960734760570335,-4.094358055258448,-4.2950783002512845,-4.193644097409662
ENDP,2012-11-05,-5.115829893742649,-4.152595663619003,-4.081917781286863,-4.087523538015536
ENDP,2012-08-07,-3.9975084444186377,-4.245917072915441,-4.436689203237636,-4.520503820908344
ENDP,2012-05-01,-5.339847216065239,-4.701723931661615,-4.446726646912659,-4.1567544474780425
ENDP,2012-02-24,-3.6741063730535815,-4.018928510769339,-4.240952002099447,-4.25874839100966
ENDP,2011-10-27,-4.589650840918013,-3.948879098724583,-3.972162967174687,-4.123959643631036
ENDP,2011-08-09,-4.0696235969518515,-3.8751765663542845,-3.7254341223689273,-3.837529406926513
ENDP,2011-04-28,-3.320595827103733,-3.59291005755431,-3.8759117818293567,-4.037549502717213
ENDP,2011-02-28,-4.3977064616373855,-4.572512661523495,-4.287116893857647,-3.82878483286327
ENDP,2010-11-01,-5.006695794431099,-4.5708064322307385,-4.573803702776699,-4.628153933058403
ENDP,2010-07-30,-4.6200816072703725,-4.608689103722566,-3.6354999248521325,-3.778673576572944
ENDP,2010-04-30,-3.9538348298210586,-3.8474841151267656,-4.063072002481963,-4.022855042601841
ENDP,2010-02-22,-4.6672107188560465,-4.317911587970633,-4.351073932223512,-4.271443833744369
HI,2015-11-18,-3.896127097939928,-3.989701031467101,-4.0802465252352045,-4.137161607282805
HI,2015-08-05,-4.3410432068523335,-4.035911961262236,-3.756476654744418,-3.95579263100804
HI,2015-05-11,-3.0477748549234063,-3.2771242613624048,-3.5370493586252105,-3.8472207417592115
HI,2015-02-04,-3.352916538438337,-3.722579273343833,-3.9566598224541645,-4.072082448895436
HI,2014-11-19,-3.583852029887477,-3.8569483462451997,-3.905614188184307,-4.039796742361116
HI,2014-08-06,-4.670396138735711,-4.510370510183349,-4.530847789857534,-4.5514172790693035
HI,2014-05-05,-5.263656504598257,-4.1068181788096405,-4.1931656190964315,-4.3904261661640405
HI,2014-02-04,-3.2977288890405,-3.570244965964576,-3.828753901443869,-4.062634561284982
HI,2013-11-25,-3.5658704252598334,-3.9327719003878543,-4.1710266474973565,-4.322084813246003
HI,2013-08-05,-5.168509213491281,-5.111492579453151,-4.596535679903053,-4.489398706558405
HI,2013-05-02,-3.550649653377666,-3.8915027502039745,-4.1572545487170105,-4.351130061467582
HI,2013-02-04,-5.340253731693766,-4.665732180283302,-4.497221678225103,-4.584412254849268
HI,2012-11-26,-5.417625701949659,-4.113107581453634,-4.378140320096068,-4.321985326734342
HI,2012-08-01,-4.080233539927831,-4.164534703655005,-4.131375469680096,-4.300771818753763
HI,2012-05-07,-4.06193922801703,-4.4277230404245875,-4.404010751208762,-4.167675731779262
HI,2012-02-01,-4.032647501381008,-4.2376396479392024,-4.23401047935953,-4.338173945693809
HI,2011-11-28,-3.0594675780433134,-3.4245256679341938,-3.5465138267015663,-3.721210955920553
HI,2011-08-08,-4.24854762614844,-3.883197834505059,-3.6180757920567377,-3.6767614848844294
HI,2011-05-04,-4.9961263322791885,-5.23970815674136,-4.9664446030905935,-4.65861150544589
HI,2011-02-02,-4.774744278594579,-4.8847292075076725,-4.411945655038765,-4.520405257910662
HI,2010-11-23,-4.106046956852098,-4.337704195102108,-4.5408393422443,-4.3204396660049165
HI,2010-08-04,-5.077512488928214,-4.912675721762241,-4.975362326696807,-4.264998470703582
HI,2010-05-06,-3.5379330123558095,-3.857612623925898,-3.823803616969301,-3.9411417180290695
HI,2010-02-04,-5.3608630040028675,-4.6186216867653815,-4.740415188528191,-4.8011027711377645
CRUS,2015-10-28,-3.501510226082044,-3.836949702714594,-3.5006910244462275,-3.5120164323107947
CRUS,2015-07-22,-2.343228563446922,-2.7065462540889835,-2.9300673868778695,-3.1699993418286514
CRUS,2015-04-28,-3.2396573586598443,-3.5141754873588855,-3.83238753844402,-3.7128164564990205
CRUS,2015-01-28,-3.3319622260643094,-3.6122552313955674,-3.837930044155405,-3.8916790071333742
CRUS,2014-10-29,-2.81449991231222,-3.080315884333335,-3.3679188129088717,-3.4931768297310395
CRUS,2014-07-23,-4.203802244470618,-4.012215455485923,-4.215858476426964,-4.258016979807357
CRUS,2014-04-24,-3.913130911053797,-3.364474076714747,-3.6256817968960116,-3.8079948645329833
CRUS,2014-01-28,-3.205555831363177,-3.379186273718697,-3.6827200590348674,-3.863090079572358
CRUS,2013-10-29,-2.4727542235340962,-2.857158333576765,-2.948098391690835,-3.2416429732274064
CRUS,2013-07-25,-2.479105836230426,-2.8658867529074166,-3.150751136008579,-3.216061230117383
CRUS,2013-04-25,-2.7158157584095393,-3.0139655718155067,-3.248615027619451,-3.065366203673832
CRUS,2013-01-24,-2.8850383865970017,-3.1610806575083945,-3.4872945301641916,-3.5399010064151812
CRUS,2012-10-31,-2.8582894642222807,-2.9346714283243913,-2.9440375339797518,-3.171029453746598
CRUS,2012-07-30,-2.1937644097521276,-2.5032589755538126,-2.8344871972786807,-3.081399041834533
CRUS,2012-04-25,-2.4195224179304344,-2.6337974857864883,-2.9845798571425766,-3.091800896875484
CRUS,2012-01-26,-3.134273149832601,-3.367402488433171,-3.5126548902889834,-3.663456080573757
CRUS,2011-10-19,-2.309370225528498,-2.5254448039530706,-2.7959466743617907,-3.0296874059485748
CRUS,2011-07-21,-4.104275230021466,-4.274083563988229,-3.2041626882639473,-3.183077520884619
CRUS,2011-04-28,-3.6559886927349883,-3.9091891481144194,-4.063293924844208,-3.8864477022180717
CRUS,2011-01-27,-3.9367332840645517,-3.409044423165945,-3.6727693757317033,-3.3634208181094847
CRUS,2010-10-21,-4.496091188062162,-3.7662586521068255,-3.5699423936428722,-3.3204804391169533
CRUS,2010-07-20,-4.511110653988871,-3.4391803291057594,-3.5775567773384793,-3.338677831780994
CRUS,2010-04-27,-2.951322055790453,-2.9967962234853487,-2.691601265230188,-2.873968389147382
CRUS,2010-01-28,-3.4740674799927085,-3.49932057606813,-3.6952084500728417,-3.8949803080908216
BGFV,2015-10-27,-2.3782347044502767,-2.6512567171341312,-2.9280693946416227,-3.183456066955758
BGFV,2015-07-28,-1.884893313789457,-2.227212962985931,-2.570906458576342,-2.859272903581343
BGFV,2015-04-28,-3.248554193067743,-3.565759714890008,-3.746558831523659,-3.918436159996512
BGFV,2015-02-24,-3.6931393608804775,-3.9405355142799032,-4.163692560135437,-4.086237817112071
BGFV,2014-10-28,-3.010599931252975,-3.273686761603965,-3.527029097265067,-3.6582109498453854
BGFV,2014-07-29,-2.6383828002211396,-2.9059870165960717,-3.2213941078289685,-3.5215844116346235
BGFV,2014-04-29,-2.3976748799974374,-2.678571983346762,-2.969170606868564,-3.2532965856444327
BGFV,2014-02-25,-3.9041634013666706,-3.85132282283264,-3.950508061401678,-3.800771472925347
BGFV,2013-10-29,-2.557599730752567,-2.792405561574508,-3.1503324459435254,-3.4046613800203014
BGFV,2013-07-30,-2.566237821355523,-2.8492048362652813,-3.16696364511573,-3.424408391024733
BGFV,2013-04-30,-3.4421212156572443,-3.464029243218024,-3.425425700584908,-3.6269845868116755
BGFV,2013-02-26,-3.6620244978193695,-3.9485096062294343,-4.152877888553518,-4.136729815844766
BGFV,2012-11-01,-1.9416613708125117,-2.1065253311064103,-2.402060976064784,-2.6972706591470756
BGFV,2012-07-31,-3.388207804539095,-3.5435799265381447,-3.663709948229272,-3.7491102893987143
BGFV,2012-05-01,-5.15040653047285,-4.753008345479069,-3.9670379677893957,-3.5744623226793553
BGFV,2012-02-28,-3.518464566101836,-3.5771058947634193,-3.6356921231399006,-3.680279649706421
BGFV,2011-11-01,-2.5652460966388224,-2.70005186823504,-2.942980372019626,-2.9228393729743587
BGFV,2011-08-02,-3.0634653545785273,-2.869980641329775,-2.878546297432925,-3.0593274045299093
BGFV,2011-05-03,-2.9864927580036906,-3.050310975376968,-3.391685127683601,-3.3876353323967945
BGFV,2011-03-01,-2.9100312052511974,-3.1885217797735286,-3.424943245456474,-3.6363078080182816
BGFV,2010-11-02,-3.170625609204165,-3.281930847833129,-3.510433707323858,-3.630491225078544
BGFV,2010-08-05,-4.881184411749033,-4.411392373003641,-4.293895519070496,-3.9236995926414773
BGFV,2010-05-06,-3.4740760755046427,-3.8819081996681084,-3.7996242217649145,-3.687179515847298
BGFV,2010-03-02,-6.427105226419888,-4.2001148688009,-4.1495263401824305,-4.02970153963419
MINI,2015-10-22,-3.963068145504129,-3.7041454100806885,-3.8980296760452258,-3.9880315556192647
MINI,2015-07-23,-3.071989606536109,-3.21139603128378,-3.5140248324313563,-3.6380247886955597
MINI,2015-04-30,-4.308343212084728,-4.184549378198851,-4.105670189784527,-4.062598088678864
MINI,2015-02-12,-4.014188247620372,-4.39216971520397,-4.331598647227043,-4.180277876447973
MINI,2014-10-23,-3.7751593188539854,-3.8852437662059818,-4.173535484625047,-4.000319472048686
MINI,2014-07-30,-2.7993373866336326,-2.9736095507627853,-3.311682919053932,-3.606934142178637
MINI,2014-04-30,-4.184867107581478,-4.3888365819907795,-4.213837588411216,-4.076158609437248
MINI,2014-02-14,-4.529010577973135,-3.869008400466437,-3.966013819528915,-4.066121304108388
MINI,2013-11-08,-3.6710990192904016,-3.9449055097280534,-4.100302801240859,-4.1751713322288815
MINI,2013-08-09,-5.0532357472404295,-4.542897702711889,-4.274150434091923,-4.239355026918756
MINI,2013-05-06,-4.149364469629282,-4.268284723977743,-4.0698571671278465,-4.147173941152418
MINI,2013-02-22,-5.444595954364595,-4.790704567088392,-4.830183665027195,-4.180332007515067
MINI,2012-11-07,-4.398293886295948,-4.462355420439197,-3.9812167180074334,-4.063771192159945
MINI,2012-08-09,-3.5802109865685594,-3.961921084920968,-4.10650711397618,-4.30718834604283
MINI,2012-05-04,-4.253314076598672,-4.42767821711023,-4.339596699038399,-3.8177603838796488
MINI,2012-02-24,-4.575649926270628,-4.512518800522909,-4.025936650687784,-4.140392241520364
MINI,2011-11-03,-5.031370554253408,-3.7119772345819295,-3.679712661027839,-3.5484052429124993
MINI,2011-08-04,-2.5980361620161134,-2.7967032484017857,-3.0446632648661622,-3.2028404401805792
MINI,2011-05-05,-4.143612242049419,-4.378140447296296,-3.959675087719733,-3.8838037016196236
MINI,2011-02-28,-3.4847977459746047,-3.6980031645506544,-3.70685771864039,-3.928348315557941
MINI,2010-11-04,-6.075352341602958,-4.3913367609406455,-4.292111613972729,-4.293615890920034
MINI,2010-08-05,-4.964731963256298,-4.200357279663649,-4.1535862419228025,-3.9719001854474825
MINI,2010-05-05,-4.059946787548997,-3.6537313759144023,-3.655402768563205,-3.7652010368378077
MINI,2010-02-23,-4.030358200308591,-3.8234639402043,-3.8345414120221197,-4.002972753464569
HAFC,2015-10-27,-4.0370002543800165,-3.9889381828251524,-4.059518131639858,-4.05986888891201
HAFC,2015-07-23,-4.469311555973132,-4.869903020700375,-4.447207221350394,-4.089754489638257
HAFC,2015-04-23,-4.570844118447904,-4.637475281003165,-4.725283177252779,-4.6175454262108255
HAFC,2015-02-05,-4.108304266853037,-4.032097959230735,-4.332879797740571,-4.3081996268334475
HAFC,2014-11-07,-3.9086572620715767,-3.981393614583423,-3.97762444393203,-3.8432711776166735
HAFC,2014-07-22,-5.397961487602597,-4.380670669724486,-4.395060107696428,-4.3710944426374585
HAFC,2014-04-22,-5.407904776102876,-4.2143955825790025,-4.158540791111618,-4.16682137080462
HAFC,2014-01-27,-4.091962670141694,-3.7600039893290345,-3.949709613119899,-4.128176488338609
HAFC,2013-10-22,-6.196712340321078,-4.364803361288149,-4.2768822302449365,-4.376982475490897
HAFC,2013-07-23,-4.134423702280336,-3.9033372507507944,-4.168707326372512,-4.2445669320796835
HAFC,2013-04-25,-5.231404409652727,-4.480141831762827,-4.421385697981303,-4.411351044581426
HAFC,2013-01-24,-3.8984332946662534,-4.290037439667474,-4.408255502690718,-4.318140182851602
HAFC,2012-10-18,-5.379933151699215,-4.484678202528797,-4.147391737265485,-4.267969082509362
HAFC,2012-07-19,-6.357222286766966,-5.231438991767661,-3.9170245992941455,-4.103109924550427
HAFC,2012-04-19,-3.8288719368486226,-3.8749129761215175,-4.0555481597965874,-4.213014699457675
HAFC,2012-01-19,-4.4190070432241715,-4.642010411988207,-4.092100052431962,-4.110540713421121
HAFC,2011-10-20,-3.7216864514933747,-3.6632311889086275,-3.658564458009347,-3.5485964248405626
HAFC,2011-07-21,-5.4810339485537165,-3.6900505206168868,-3.1660981968046578,-3.215608188707505
HAFC,2011-04-21,-5.092603682335609,-4.619826137861608,-4.443691364095175,-4.28546351716639
HAFC,2011-01-27,-3.4573786857331954,-3.573737784107034,-3.479388990997283,-3.5814735414070276
HAFC,2010-10-28,-4.8033701387898775,-4.0712098440153195,-3.369744777951034,-3.2605958517195974
HAFC,2010-07-27,-3.261796674194689,-3.2284452154192684,-3.277794752388285,-3.464588404711356
HAFC,2010-04-29,-3.908109353440124,-2.845770279977764,-2.873319640488865,-2.700249599270445
HAFC,2010-01-28,-3.5921058919378455,-2.9790966485318995,-2.808820648686309,-2.926664840233929
IR,2015-10-27,,,,
IR,2015-07-28,,,,
IR,2015-04-23,,,,
IR,2015-01-30,,,,
IR,2014-10-22,,,,
IR,2014-07-22,,,,
IR,2014-04-23,,,,
IR,2014-02-11,,,,
IR,2013-10-18,,,,
IR,2013-07-19,,,,
IR,2013-04-23,,,,
IR,2013-02-01,,,,
IR,2012-10-19,,,,
IR,2012-07-20,,,,
IR,2012-04-20,,,,
IR,2012-02-08,,,,
IR,2011-10-20,,,,
IR,2011-07-21,,,,
IR,2011-04-21,,,,
IR,2011-02-09,,,,
IR,2010-10-22,,,,
IR,2010-07-23,,,,
IR,2010-04-23,,,,
IR,2010-02-12,,,,
KELYA,2015-11-04,-4.138325291407943,-4.364157801921666,-4.578393110371344,-4.190418425469933
KELYA,2015-08-05,-3.709238308623941,-3.9117232118264846,-3.910447918440217,-4.090951853942906
KELYA,2015-05-06,-4.100591297667488,-4.284396357108064,-4.196348318418642,-4.360248290040172
KELYA,2015-01-29,-5.56517238364214,-5.374825014014565,-4.63891834611379,-3.965868858246028
KELYA,2014-11-05,-5.525863810213963,-4.097473654606299,-4.076484150773269,-3.8791656606904192
KELYA,2014-08-06,-3.9870754690982557,-4.068842780151757,-4.174915424613215,-4.299364989693565
KELYA,2014-05-07,-3.4094618638744105,-3.7035093544588156,-3.9164145750834343,-4.003054067820162
KELYA,2014-01-30,-3.5986744349526765,-3.7641507870178206,-3.9275455168464264,-4.098256804409809
KELYA,2013-11-06,-3.704497532674106,-3.9622635128021018,-4.233352828876664,-4.336728501433672
KELYA,2013-08-07,-5.092322635084694,-4.295482044037512,-4.375746535785046,-4.373360982568109
KELYA,2013-05-08,-4.127939240957438,-4.04711327705036,-4.094540138286097,-4.072367987219139
KELYA,2013-01-31,-3.8067562505178154,-4.168460700411815,-4.286472206043503,-4.525792808640919
KELYA,2012-11-07,-4.692105854933043,-4.624672958537725,-4.396541015002571,-4.427700353161888
KELYA,2012-08-08,-5.091640835625703,-3.9489414349584995,-4.221982610869852,-3.8898220958693255
KELYA,2012-05-09,-4.201561572380965,-4.4665252551372765,-4.242464138934181,-3.7379106610215027
KELYA,2012-02-02,-3.6217509376917554,-3.2731790583500096,-3.451021560985854,-3.5775810925868434
KELYA,2011-11-09,-4.510971858491244,-3.7081777523589703,-3.2354257756531157,-3.43518521376686
KELYA,2011-08-10,-2.7710194235756194,-2.764138057980126,-2.9241289974586726,-3.0221669630413377
KELYA,2011-05-11,-4.194799282584819,-4.012383713088438,-3.9112807106241627,-3.932075004185122
KELYA,2011-02-03,-3.136610356795999,-3.399748939754331,-3.545841722312025,-3.690730918361626
KELYA,2010-11-10,-3.3033842912269686,-3.573697843807529,-3.7390446517704263,-3.8943043989203354
KELYA,2010-08-11,-4.2023537765317105,-3.5391763449958593,-3.208033195596671,-3.214421704783881
KELYA,2010-05-12,-3.7257791340892434,-3.2632489545293244,-3.3351194838632816,-3.269419150958127
KELYA,2010-02-05,-4.905025046648031,-3.663397072505333,-3.643659318374878,-3.6925746577807326
NP,2015-11-04,-4.589538472632304,-4.508489352932679,-4.357380181977593,-4.317329934101425
NP,2015-08-05,-5.8899555363786416,-4.567421048187295,-3.925075709320059,-4.087147806611734
NP,2015-05-06,-4.154333102014273,-4.28019193291837,-4.461708591034909,-4.530860118940943
NP,2015-02-17,-5.987093874000195,-5.052550176929172,-4.579639043962858,-4.45133242401585
NP,2014-11-04,-4.4970533295748965,-4.509200017898844,-4.347788304230621,-4.06779660863819
NP,2014-08-06,-4.770130726841867,-4.265640026225274,-4.402097740658824,-4.584718175951841
NP,2014-05-07,-4.0391570703669615,-4.103251962665136,-4.326640300949987,-4.2236909184227125
NP,2014-02-18,-3.5134716321882804,-3.777689400882799,-3.8714454206777056,-4.048772472776419
NP,2013-11-06,-5.0339725387213266,-4.444212121265601,-4.06399994482514,-4.122562056798224
NP,2013-08-07,-4.4966383171543844,-4.468957554452381,-4.1236867552282614,-4.206226438054797
NP,2013-05-08,-2.9792220021524742,-3.3514152413510363,-3.6600542821383746,-3.941608066001993
NP,2013-02-20,-4.105302864347294,-4.119486284018114,-4.250711180103484,-4.320983843799459
NP,2012-11-06,-3.869696133675964,-4.018591374713667,-3.7337880906417964,-3.8284785966604264
NP,2012-08-08,-4.182756589185078,-4.178943192940152,-4.3772643125647,-4.287720149577401
NP,2012-05-09,-2.8930119130806493,-3.2520777013096347,-3.5393558209484763,-3.5688253003821973
NP,2012-02-20,,,,
